record_id,status,content_type,source_type,source_key,source_url,source_file,title,uploader,ad_classification,confidence_score,needs_review,review_reason,error
video::https://www.youtube.com/watch?v=E1RHD6JE15M,completed,video,youtube,https://www.youtube.com/watch?v=E1RHD6JE15M,https://www.youtube.com/watch?v=E1RHD6JE15M,,Samsung Galaxy S23 vs S23 Plus | Unboxing & Comparison,Tech Spurt,unofficial,0.41732379867553715,True,low_confidence,
video::https://www.youtube.com/watch?v=amTVOiMxu4I,completed,video,youtube,https://www.youtube.com/watch?v=amTVOiMxu4I,https://www.youtube.com/watch?v=amTVOiMxu4I,,Samsung Galaxy S23 & S23 Plus Unboxing and Comparison! (Lavender + Green),TechDaily,unofficial,0.4823505544662476,True,low_confidence,
video::https://www.youtube.com/watch?v=84FatKnHhJI,completed,video,youtube,https://www.youtube.com/watch?v=84FatKnHhJI,https://www.youtube.com/watch?v=84FatKnHhJI,,iPhone 13 Unboxing - Are they ACTUALLY Good!?,Mrwhosetheboss,unofficial,0.5253108980655671,True,low_confidence,
video::https://www.youtube.com/watch?v=sSQUKT3N3Zw,completed,video,youtube,https://www.youtube.com/watch?v=sSQUKT3N3Zw,https://www.youtube.com/watch?v=sSQUKT3N3Zw,,Xiaomi 13 vs Xiaomi 13 Pro | Unboxing & Comparison,Tech Spurt,unofficial,0.4100567209720612,True,low_confidence,
video::https://www.youtube.com/watch?v=KQaZa-8ku30,completed,video,youtube,https://www.youtube.com/watch?v=KQaZa-8ku30,https://www.youtube.com/watch?v=KQaZa-8ku30,,The Ultimate Google Android Comparison.,Mrwhosetheboss,unofficial,0.4911636319160462,True,low_confidence,
video::https://www.youtube.com/watch?v=cVOFMZ53ssM,completed,video,youtube,https://www.youtube.com/watch?v=cVOFMZ53ssM,https://www.youtube.com/watch?v=cVOFMZ53ssM,,The Ultimate Samsung Galaxy Comparison.,Mrwhosetheboss,unofficial,0.438645231962204,True,low_confidence,
video::https://www.youtube.com/watch?v=AGm86HKRSb0,completed,video,youtube,https://www.youtube.com/watch?v=AGm86HKRSb0,https://www.youtube.com/watch?v=AGm86HKRSb0,,iPhone 14 & iPhone 14 PLUS Unboxing and Comparison!,TechDaily,unofficial,0.49946847629547125,True,low_confidence,
video::https://www.youtube.com/watch?v=6WTHBCZBt_E,completed,video,youtube,https://www.youtube.com/watch?v=6WTHBCZBt_E,https://www.youtube.com/watch?v=6WTHBCZBt_E,,THE DEFINITIVE Sony WH-1000XM5 Review & Comparison by an AUDIO ENGINEER,This is Tech Today,unofficial,0.5567280607223511,True,low_confidence,
video::https://www.youtube.com/watch?v=788E-ATJ3pk,completed,video,youtube,https://www.youtube.com/watch?v=788E-ATJ3pk,https://www.youtube.com/watch?v=788E-ATJ3pk,,I bought every iPhone ever.,Mrwhosetheboss,unofficial,0.45801345372200014,True,low_confidence,
video::https://www.youtube.com/watch?v=NmCBZfDbLOE,completed,video,youtube,https://www.youtube.com/watch?v=NmCBZfDbLOE,https://www.youtube.com/watch?v=NmCBZfDbLOE,,Samsung S21 Ultra Unboxing : i'm Switching ?? 😳😳,Technology Gyan,unofficial,0.46645858073234564,True,low_confidence,
video::https://www.youtube.com/watch?v=fDDGis5tvuU,completed,video,youtube,https://www.youtube.com/watch?v=fDDGis5tvuU,https://www.youtube.com/watch?v=fDDGis5tvuU,,OnePlus Nord CE6 vs OnePlus Nord CE6 Lite 🔥 Ultimate Camera Battery Gaming Test Review!,Tech unboxing8826,unofficial,0.4542199357185364,True,low_confidence,
video::https://www.youtube.com/watch?v=cwNwiJbbwQk,completed,video,youtube,https://www.youtube.com/watch?v=cwNwiJbbwQk,https://www.youtube.com/watch?v=cwNwiJbbwQk,,Xbox Series S Unboxing (Console Size Comparison),Unbox Therapy,unofficial,0.4848453330993653,True,low_confidence,
video::https://www.youtube.com/watch?v=EL-UCUAt8DQ,completed,video,youtube,https://www.youtube.com/watch?v=EL-UCUAt8DQ,https://www.youtube.com/watch?v=EL-UCUAt8DQ,,I bought every Galaxy Note ever.,Mrwhosetheboss,unofficial,0.5431507315635682,True,low_confidence,
video::https://www.youtube.com/watch?v=V3gkqz-3lQE,completed,video,youtube,https://www.youtube.com/watch?v=V3gkqz-3lQE,https://www.youtube.com/watch?v=V3gkqz-3lQE,,"New 2022 Apple TV 4K - Unboxing, Comparison and Overview",zollotech,unofficial,0.5082884130477905,True,low_confidence,
video::https://www.youtube.com/watch?v=xQ61fLvYDqM,completed,video,youtube,https://www.youtube.com/watch?v=xQ61fLvYDqM,https://www.youtube.com/watch?v=xQ61fLvYDqM,,"Apple MacBook Air 11"" & 13"" (2015): Unboxing and Comparison",DetroitBORG,unofficial,0.5389795842170716,True,low_confidence,
video::https://www.youtube.com/watch?v=KAIJB6usEZ0,completed,video,youtube,https://www.youtube.com/watch?v=KAIJB6usEZ0,https://www.youtube.com/watch?v=KAIJB6usEZ0,,Nothing Phone (1) Review - ACTUALLY Better than iPhone?,Mrwhosetheboss,unofficial,0.4966560473442078,True,low_confidence,
video::https://www.youtube.com/watch?v=N8QYY7rvLwo,completed,video,youtube,https://www.youtube.com/watch?v=N8QYY7rvLwo,https://www.youtube.com/watch?v=N8QYY7rvLwo,,iPhone 12 Pro Max Unboxing & Review!,Mrwhosetheboss,unofficial,0.4841358914375305,True,low_confidence,
video::https://www.youtube.com/watch?v=otcZMrWQKSE,completed,video,youtube,https://www.youtube.com/watch?v=otcZMrWQKSE,https://www.youtube.com/watch?v=otcZMrWQKSE,,Is Sony finally better than Samsung?,Mrwhosetheboss,unofficial,0.5529286661148072,True,low_confidence,
video::https://www.youtube.com/watch?v=TfmE_7tTKSI,completed,video,youtube,https://www.youtube.com/watch?v=TfmE_7tTKSI,https://www.youtube.com/watch?v=TfmE_7tTKSI,,Apple MacBook Air 15 Unboxing (ALL COLORS),Unbox Therapy,unofficial,0.448187534570694,True,low_confidence,
video::https://www.youtube.com/watch?v=Mn0qqaKMVKs,completed,video,youtube,https://www.youtube.com/watch?v=Mn0qqaKMVKs,https://www.youtube.com/watch?v=Mn0qqaKMVKs,,Become An Amazon Product Tester And Make $3K/Mo Reviewing FREE Stuff!,MyWifeQuitHerJob Ecommerce Channel,unofficial,0.5490251686573029,True,low_confidence,
video::https://www.youtube.com/watch?v=kkYxo-jhLow,completed,video,youtube,https://www.youtube.com/watch?v=kkYxo-jhLow,https://www.youtube.com/watch?v=kkYxo-jhLow,,Create Gadgets Review Channel with AI without Product - Make $5300 with Amazon Affiliate Marketing,AI Maskman,unofficial,0.4782589375972748,True,low_confidence,
video::https://www.youtube.com/watch?v=Y8BQbdo-A8Y,completed,video,youtube,https://www.youtube.com/watch?v=Y8BQbdo-A8Y,https://www.youtube.com/watch?v=Y8BQbdo-A8Y,,How to Become an Amazon Product Tester | Get Paid for Amazon Reviews (LEGIT Way!),Pilar Newman,unofficial,0.5637153480052949,True,low_confidence,
video::https://www.youtube.com/watch?v=OU_uS47dZBU,completed,video,youtube,https://www.youtube.com/watch?v=OU_uS47dZBU,https://www.youtube.com/watch?v=OU_uS47dZBU,,How To Make Money With Amazon Affiliate Marketing Using AI (NO WEBSITE NEEDED),Wealth Wisdom,unofficial,0.45604180693626406,True,low_confidence,
video::https://www.youtube.com/watch?v=woRxmjVkMh4,completed,video,youtube,https://www.youtube.com/watch?v=woRxmjVkMh4,https://www.youtube.com/watch?v=woRxmjVkMh4,,How To Get Amazon Affiliate Link For a Specific Product (Step By Step),KnowledgeBase,unofficial,0.43047410116195683,True,low_confidence,
video::https://www.youtube.com/watch?v=EyZkR1nJ08w,completed,video,youtube,https://www.youtube.com/watch?v=EyZkR1nJ08w,https://www.youtube.com/watch?v=EyZkR1nJ08w,,🤑 Create Clothing Review Channel and Make Money with Amazon Affiliate Marketing (New niche),AI Maskman,unofficial,0.5364620938301087,True,low_confidence,
post::https://t.me/meduzalive/142386,completed,post,telegram,https://t.me/meduzalive/142386,https://t.me/meduzalive/142386,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142387,completed,post,telegram,https://t.me/meduzalive/142387,https://t.me/meduzalive/142387,,Telegram Post from meduzalive,meduzalive,mention,0.27552000000000004,True,low_confidence,
post::https://t.me/meduzalive/142388,completed,post,telegram,https://t.me/meduzalive/142388,https://t.me/meduzalive/142388,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142389,completed,post,telegram,https://t.me/meduzalive/142389,https://t.me/meduzalive/142389,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142390,completed,post,telegram,https://t.me/meduzalive/142390,https://t.me/meduzalive/142390,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142391,completed,post,telegram,https://t.me/meduzalive/142391,https://t.me/meduzalive/142391,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142392,completed,post,telegram,https://t.me/meduzalive/142392,https://t.me/meduzalive/142392,,Telegram Post from meduzalive,meduzalive,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/meduzalive/142353,completed,post,telegram,https://t.me/meduzalive/142353,https://t.me/meduzalive/142353,,Telegram Post from meduzalive,meduzalive,mention,0.2436,True,low_confidence,
post::https://t.me/meduzalive/142354,completed,post,telegram,https://t.me/meduzalive/142354,https://t.me/meduzalive/142354,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142355,completed,post,telegram,https://t.me/meduzalive/142355,https://t.me/meduzalive/142355,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142356,completed,post,telegram,https://t.me/meduzalive/142356,https://t.me/meduzalive/142356,,Telegram Post from meduzalive,meduzalive,mention,0.23828000000000005,True,low_confidence,
post::https://t.me/meduzalive/142357,completed,post,telegram,https://t.me/meduzalive/142357,https://t.me/meduzalive/142357,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142358,completed,post,telegram,https://t.me/meduzalive/142358,https://t.me/meduzalive/142358,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142359,completed,post,telegram,https://t.me/meduzalive/142359,https://t.me/meduzalive/142359,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142360,completed,post,telegram,https://t.me/meduzalive/142360,https://t.me/meduzalive/142360,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142361,completed,post,telegram,https://t.me/meduzalive/142361,https://t.me/meduzalive/142361,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142362,completed,post,telegram,https://t.me/meduzalive/142362,https://t.me/meduzalive/142362,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142363,completed,post,telegram,https://t.me/meduzalive/142363,https://t.me/meduzalive/142363,,Telegram Post from meduzalive,meduzalive,mention,0.23828000000000005,True,low_confidence,
post::https://t.me/meduzalive/142364,completed,post,telegram,https://t.me/meduzalive/142364,https://t.me/meduzalive/142364,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142365,completed,post,telegram,https://t.me/meduzalive/142365,https://t.me/meduzalive/142365,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142333,completed,post,telegram,https://t.me/meduzalive/142333,https://t.me/meduzalive/142333,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
video::https://www.youtube.com/watch?v=lQ9lItcjLUE,completed,video,youtube,https://www.youtube.com/watch?v=lQ9lItcjLUE,https://www.youtube.com/watch?v=lQ9lItcjLUE,,Compare Products With Affiliate Product Comparison WordPress Plugin Review,Honest Product Reviews,unofficial,0.5011366218090058,True,low_confidence,
post::https://t.me/meduzalive/142334,completed,post,telegram,https://t.me/meduzalive/142334,https://t.me/meduzalive/142334,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142335,completed,post,telegram,https://t.me/meduzalive/142335,https://t.me/meduzalive/142335,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142336,completed,post,telegram,https://t.me/meduzalive/142336,https://t.me/meduzalive/142336,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142337,completed,post,telegram,https://t.me/meduzalive/142337,https://t.me/meduzalive/142337,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142338,completed,post,telegram,https://t.me/meduzalive/142338,https://t.me/meduzalive/142338,,Telegram Post from meduzalive,meduzalive,official,0.32984,True,low_confidence,
post::https://t.me/meduzalive/142339,completed,post,telegram,https://t.me/meduzalive/142339,https://t.me/meduzalive/142339,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142341,completed,post,telegram,https://t.me/meduzalive/142341,https://t.me/meduzalive/142341,,Telegram Post from meduzalive,meduzalive,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/meduzalive/142342,completed,post,telegram,https://t.me/meduzalive/142342,https://t.me/meduzalive/142342,,Telegram Post from meduzalive,meduzalive,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14467,completed,post,telegram,https://t.me/tproger/14467,https://t.me/tproger/14467,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14468,completed,post,telegram,https://t.me/tproger/14468,https://t.me/tproger/14468,,Telegram Post from tproger,tproger,mention,0.23912000000000005,True,low_confidence,
post::https://t.me/tproger/14469,completed,post,telegram,https://t.me/tproger/14469,https://t.me/tproger/14469,,Telegram Post from tproger,tproger,mention,0.21924000000000002,True,low_confidence,
post::https://t.me/tproger/14472,completed,post,telegram,https://t.me/tproger/14472,https://t.me/tproger/14472,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14473,completed,post,telegram,https://t.me/tproger/14473,https://t.me/tproger/14473,,Telegram Post from tproger,tproger,mention,0.310352,True,low_confidence,
post::https://t.me/tproger/14474,completed,post,telegram,https://t.me/tproger/14474,https://t.me/tproger/14474,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14475,completed,post,telegram,https://t.me/tproger/14475,https://t.me/tproger/14475,,Telegram Post from tproger,tproger,mention,0.335384,True,low_confidence,
post::https://t.me/tproger/14477,completed,post,telegram,https://t.me/tproger/14477,https://t.me/tproger/14477,,Telegram Post from tproger,tproger,mention,0.23912000000000005,True,low_confidence,
post::https://t.me/tproger/14479,completed,post,telegram,https://t.me/tproger/14479,https://t.me/tproger/14479,,Telegram Post from tproger,tproger,mention,0.2543520000000001,True,low_confidence,
post::https://t.me/tproger/14480,completed,post,telegram,https://t.me/tproger/14480,https://t.me/tproger/14480,,Telegram Post from tproger,tproger,mention,0.26835200000000003,True,low_confidence,
post::https://t.me/tproger/14481,completed,post,telegram,https://t.me/tproger/14481,https://t.me/tproger/14481,,Telegram Post from tproger,tproger,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/tproger/14482,completed,post,telegram,https://t.me/tproger/14482,https://t.me/tproger/14482,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14483,completed,post,telegram,https://t.me/tproger/14483,https://t.me/tproger/14483,,Telegram Post from tproger,tproger,mention,0.251384,True,low_confidence,
post::https://t.me/tproger/14484,completed,post,telegram,https://t.me/tproger/14484,https://t.me/tproger/14484,,,,no_ad,0.0,True,low_confidence,
post::https://t.me/tproger/14485,completed,post,telegram,https://t.me/tproger/14485,https://t.me/tproger/14485,,Telegram Post from tproger,tproger,mention,0.26387200000000005,True,low_confidence,
post::https://t.me/tproger/14486,completed,post,telegram,https://t.me/tproger/14486,https://t.me/tproger/14486,,Telegram Post from tproger,tproger,mention,0.26835200000000003,True,low_confidence,
post::https://t.me/tproger/14487,completed,post,telegram,https://t.me/tproger/14487,https://t.me/tproger/14487,,Telegram Post from tproger,tproger,mention,0.27636000000000005,True,low_confidence,
post::https://t.me/tproger/14488,completed,post,telegram,https://t.me/tproger/14488,https://t.me/tproger/14488,,Telegram Post from tproger,tproger,mention,0.28112000000000004,True,low_confidence,
post::https://t.me/tproger/14489,completed,post,telegram,https://t.me/tproger/14489,https://t.me/tproger/14489,,Telegram Post from tproger,tproger,mention,0.258832,True,low_confidence,
post::https://t.me/tproger/14490,completed,post,telegram,https://t.me/tproger/14490,https://t.me/tproger/14490,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14443,completed,post,telegram,https://t.me/tproger/14443,https://t.me/tproger/14443,,Telegram Post from tproger,tproger,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/tproger/14445,completed,post,telegram,https://t.me/tproger/14445,https://t.me/tproger/14445,,Telegram Post from tproger,tproger,mention,0.26835200000000003,True,low_confidence,
post::https://t.me/tproger/14446,completed,post,telegram,https://t.me/tproger/14446,https://t.me/tproger/14446,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14447,completed,post,telegram,https://t.me/tproger/14447,https://t.me/tproger/14447,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14448,completed,post,telegram,https://t.me/tproger/14448,https://t.me/tproger/14448,,Telegram Post from tproger,tproger,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/tproger/14449,completed,post,telegram,https://t.me/tproger/14449,https://t.me/tproger/14449,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14451,completed,post,telegram,https://t.me/tproger/14451,https://t.me/tproger/14451,,Telegram Post from tproger,tproger,mention,0.29338400000000003,True,low_confidence,
post::https://t.me/tproger/14452,completed,post,telegram,https://t.me/tproger/14452,https://t.me/tproger/14452,,Telegram Post from tproger,tproger,mention,0.23912000000000005,True,low_confidence,
post::https://t.me/tproger/14453,completed,post,telegram,https://t.me/tproger/14453,https://t.me/tproger/14453,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14454,completed,post,telegram,https://t.me/tproger/14454,https://t.me/tproger/14454,,Telegram Post from tproger,tproger,mention,0.26387200000000005,True,low_confidence,
video::https://www.youtube.com/watch?v=15McDVy2E2U,completed,video,youtube,https://www.youtube.com/watch?v=15McDVy2E2U,https://www.youtube.com/watch?v=15McDVy2E2U,,How To Actually Make Money With Amazon Affiliate Marketing In 2026,Travis Marziani,hidden_ad,0.8142982351779937,True,,
post::https://t.me/tproger/14455,completed,post,telegram,https://t.me/tproger/14455,https://t.me/tproger/14455,,Telegram Post from tproger,tproger,mention,0.26835200000000003,True,low_confidence,
post::https://t.me/tproger/14456,completed,post,telegram,https://t.me/tproger/14456,https://t.me/tproger/14456,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14458,completed,post,telegram,https://t.me/tproger/14458,https://t.me/tproger/14458,,Telegram Post from tproger,tproger,mention,0.2543520000000001,True,low_confidence,
post::https://t.me/tproger/14459,completed,post,telegram,https://t.me/tproger/14459,https://t.me/tproger/14459,,Telegram Post from tproger,tproger,mention,0.23912000000000005,True,low_confidence,
post::https://t.me/tproger/14460,completed,post,telegram,https://t.me/tproger/14460,https://t.me/tproger/14460,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14461,completed,post,telegram,https://t.me/tproger/14461,https://t.me/tproger/14461,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14463,completed,post,telegram,https://t.me/tproger/14463,https://t.me/tproger/14463,,Telegram Post from tproger,tproger,mention,0.25816000000000006,True,low_confidence,
post::https://t.me/tproger/14464,completed,post,telegram,https://t.me/tproger/14464,https://t.me/tproger/14464,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14465,completed,post,telegram,https://t.me/tproger/14465,https://t.me/tproger/14465,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14466,completed,post,telegram,https://t.me/tproger/14466,https://t.me/tproger/14466,,Telegram Post from tproger,tproger,mention,0.251384,True,low_confidence,
post::https://t.me/tproger/14420,completed,post,telegram,https://t.me/tproger/14420,https://t.me/tproger/14420,,"Откопал для вас годный эмулятор CPU, который разложит его внутренние процессы по полочкам  🔘 На платформе есть визуальный симулятор emulsiV на базе RISC-V, где можно шаг за шагом посмотреть, как процессор проходит все стадии: от извлечения и декодирования до работы с памятью и обратной записи.  🔘 Архитектуру можно настраивать: менять параметры и смотреть, как всё это отражается на работе программы. Выбор есть между несколькими примерами задач. А если что-то не разглядели, можно откатиться назад или поменять скорость отработки этапов.  🔘Для тех, кто любит теорию и структурированные объяснения — есть хорошее введение, где всё описанное выше разложено по полочкам.",tproger,no_ad,0.0,True,low_confidence,
post::https://t.me/tproger/14421,completed,post,telegram,https://t.me/tproger/14421,https://t.me/tproger/14421,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/tproger/14423,completed,post,telegram,https://t.me/tproger/14423,https://t.me/tproger/14423,,Telegram Post from tproger,tproger,mention,0.2436,True,low_confidence,
post::https://t.me/tproger/14424,completed,post,telegram,https://t.me/tproger/14424,https://t.me/tproger/14424,,Telegram Post from tproger,tproger,mention,0.2436,True,low_confidence,
post::https://t.me/tproger/14425,completed,post,telegram,https://t.me/tproger/14425,https://t.me/tproger/14425,,Telegram Post from tproger,tproger,mention,0.26835200000000003,True,low_confidence,
post::https://t.me/tproger/14426,completed,post,telegram,https://t.me/tproger/14426,https://t.me/tproger/14426,,"В России глобальный сбой интернета Легло очень многое. По сообщениям на DownDetector не работает СБП, Сбербанк, Т-Банк, ВТБ и множество других сервисов. У админа, например, лёг Ростелеком. Даже телефон поддержки провайдера не работает. Предварительно, причиной…",tproger,mention,0.27916,True,low_confidence,
post::https://t.me/tproger/14427,completed,post,telegram,https://t.me/tproger/14427,https://t.me/tproger/14427,,Telegram Post from tproger,tproger,mention,0.26835200000000003,True,low_confidence,
post::https://t.me/tproger/14428,completed,post,telegram,https://t.me/tproger/14428,https://t.me/tproger/14428,,Telegram Post from tproger,tproger,mention,0.20938400000000001,True,low_confidence,
post::https://t.me/durov/495,completed,post,telegram,https://t.me/durov/495,https://t.me/durov/495,,Telegram Post from durov,durov,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/durov/496,completed,post,telegram,https://t.me/durov/496,https://t.me/durov/496,,Telegram Post from durov,durov,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/durov/497,completed,post,telegram,https://t.me/durov/497,https://t.me/durov/497,,Telegram Post from durov,durov,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/durov/498,completed,post,telegram,https://t.me/durov/498,https://t.me/durov/498,,Telegram Post from durov,durov,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/durov/499,completed,post,telegram,https://t.me/durov/499,https://t.me/durov/499,,Telegram Post from durov,durov,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/durov/500,completed,post,telegram,https://t.me/durov/500,https://t.me/durov/500,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/501,completed,post,telegram,https://t.me/durov/501,https://t.me/durov/501,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/502,completed,post,telegram,https://t.me/durov/502,https://t.me/durov/502,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/503,completed,post,telegram,https://t.me/durov/503,https://t.me/durov/503,,🏁 TON leads Layer-1 blockchains in finality time.  🔗 Sources: https://telegra.ph/Comparison-of-Layer-1-blockchains-by-finalization-time-05-01,durov,no_ad,0.054,True,low_confidence,
post::https://t.me/durov/504,completed,post,telegram,https://t.me/durov/504,https://t.me/durov/504,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/505,completed,post,telegram,https://t.me/durov/505,https://t.me/durov/505,,Telegram Post from durov,durov,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/durov/506,completed,post,telegram,https://t.me/durov/506,https://t.me/durov/506,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/507,completed,post,telegram,https://t.me/durov/507,https://t.me/durov/507,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/508,completed,post,telegram,https://t.me/durov/508,https://t.me/durov/508,,Telegram Post from durov,durov,mention,0.18088,True,low_confidence,
post::https://t.me/durov/509,completed,post,telegram,https://t.me/durov/509,https://t.me/durov/509,,Telegram Post from durov,durov,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/durov/510,completed,post,telegram,https://t.me/durov/510,https://t.me/durov/510,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/512,completed,post,telegram,https://t.me/durov/512,https://t.me/durov/512,,🕵️‍♂️ Now you can search 100M+ Telegram stickers and emoji by keyword — in 36 languages.  Telegram’s AI scans and labels millions of public stickers so you can finally find the exact suspicious frog you need. 🤔,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/513,completed,post,telegram,https://t.me/durov/513,https://t.me/durov/513,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/514,completed,post,telegram,https://t.me/durov/514,https://t.me/durov/514,,Telegram Post from durov,durov,mention,0.16564800000000002,True,low_confidence,
post::https://t.me/durov/473,completed,post,telegram,https://t.me/durov/473,https://t.me/durov/473,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/474,completed,post,telegram,https://t.me/durov/474,https://t.me/durov/474,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/475,completed,post,telegram,https://t.me/durov/475,https://t.me/durov/475,,📝 All Telegram chatbots can now stream responses to users in real time — great for AI assistants.,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/476,completed,post,telegram,https://t.me/durov/476,https://t.me/durov/476,,Telegram Post from durov,durov,mention,0.19040000000000004,True,low_confidence,
post::https://t.me/durov/477,completed,post,telegram,https://t.me/durov/477,https://t.me/durov/477,,Telegram Post from durov,durov,mention,0.24399200000000004,True,low_confidence,
video::https://www.youtube.com/watch?v=Uetxtn6H4eY,completed,video,youtube,https://www.youtube.com/watch?v=Uetxtn6H4eY,https://www.youtube.com/watch?v=Uetxtn6H4eY,,Amazon Affiliate Marketing in 2026: FREE Amazon Associates Course,Travis Marziani,unofficial,0.6879859485626222,True,low_confidence,
video::https://www.youtube.com/watch?v=w8Rb7695wc8,completed,video,youtube,https://www.youtube.com/watch?v=w8Rb7695wc8,https://www.youtube.com/watch?v=w8Rb7695wc8,,How To Make Money With Product Reviews On Amazon,Mark Mckellar,unofficial,0.49676303768157964,True,low_confidence,
