record_id,status,content_type,source_type,source_origin,source_channel,query,source_url,source_file,title,uploader,duration,has_advertising,confidence_score,ad_classification,ad_reason,visual_score,audio_score,text_score,disclosure_score,link_score,brand_names,detected_brands_json,detected_keywords,disclosure_text,cta_matches,commercial_urls,transcript_preview,description_preview,processing_time,needs_review,review_reason,annotation_source,error
post::https://t.me/vcnews/61201,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61201,,Telegram Post from vcnews,vcnews,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Огромные глаза, мягкая «шёрстка», по повадкам похож на собаку. Это Familiar — робот-компаньон от новой компании сооснователя производителя роботов-пылесосов Roomba Колина Энгла. По задумке, робот сможет видеть и слышать владельца — и реагировать на его настроение. Так компания хочет бороться с растущей проблемой одиночества. В продажу робот поступит не раньше 2027-го vc.ru/future/2910300",1.01,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61202,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61202,,Telegram Post from vcnews,vcnews,,False,0.21924000000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.783,0.0,0.0,Telegram; Проект,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Проект"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Вторник. Следим за новостями: — Минцифры отложило проект по введению обязательной маркировки программ в реестре отечественного ПО, созданного на основе доработки открытого кода; — Число самозанятых россиян в 2025 году увеличилось на 26,8% и превысило 15,4 млн человек; — Экспорт медного концентрата (сырьё для производства меди) из России в Китай в январе-марте 2026 года вырос вдвое по сравнению с показателем первого квартала 2025 года vc.ru/money/2910678",0.97,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61203,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61203,,Telegram Post from vcnews,vcnews,,False,0.21924000000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.783,0.0,0.0,Telegram; Twitter,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Twitter"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Комиссия по ценным бумагам и биржам США согласилась урегулировать иск, поданный против Илона Маска в январе 2025 года — в нём она обвиняла предпринимателя в том, что он не раскрыл в срок информацию о своей растущей доле в Twitter. Предпринимателю придётся выплатить только штраф — $1,5 млн vc.ru/legal/2910701",1.06,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61204,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61204,,Telegram Post from vcnews,vcnews,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"В Москве и Санкт-Петербурге начались проблемы с мобильным интернетом — о том, что его будут отключать, накануне предупреждали операторы Сбои есть у разных операторов, работают только сайты из «белых списков» vc.ru/services/2910770",5.88,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61205,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61205,,Telegram Post from vcnews,vcnews,,False,0.21924000000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.783,0.0,0.0,OpenAI; Telegram,"[{""name"": ""OpenAI"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"OpenAI рассматривала возможность выделить подразделения робототехники и потребительских устройств в отдельные компании, узнало WSJ. Это дало бы им больше возможностей для развития без нагрузки на основной бизнес, но пока от идеи отказались из-за «давления в преддверии IPO» vc.ru/services/2910825",1.0,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61206,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61206,,Telegram Post from vcnews,vcnews,,False,0.21554400000000004,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.7698,0.0,0.0,Telegram; Сбербанк,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Сбербанк"", ""confidence"": 0.76, ""timestamps"": [], ""source"": ""text_content (alias)"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,«Яндекс Go» и «Сбер» предупредили о возможных проблемах в работе своих сервисов из-за ограничений связи в Москве и других регионах. Из-за этого могут возникать проблемы с вызовом такси и входом в приложения компаний vc.ru/services/2910886,5.05,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61207,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61207,,Telegram Post from vcnews,vcnews,,False,0.27552000000000004,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.984,0.0,0.0,Apple; Telegram; Bloomberg; Samsung; Intel; MAC,"[{""name"": ""Apple"", ""confidence"": 0.9799999999999999, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 3, ""detections"": 3, ""occurrences"": 3, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.8999999999999999, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Bloomberg"", ""confidence"": 0.8999999999999999, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Samsung"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Intel"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""MAC"", ""confidence"": 0.66, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Apple компания ищет новых подрядчиков из-за нехватки чипов для iPhone и Mac — компания провела переговоры с Intel и Samsung, узнало Bloomberg. Пока они не привели ни к каким договорённостям — у Apple есть сомнения относительно использования технологий, отличных от TSMC vc.ru/apple/2910988",0.98,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61208,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61208,,Telegram Post from vcnews,vcnews,,False,0.21924000000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.783,0.0,0.0,Telegram; Проект,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Проект"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Unity добавила в сервис ИИ-агента для создания игр. Он проверяет код, генерирует сцены и 3D-модели по исходным изображениям, помогает прорабатывать проект. Есть бесплатный пробный период на две недели vc.ru/ai/2910900",5.07,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61209,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61209,,Telegram Post from vcnews,vcnews,,False,0.20938400000000001,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.7478,0.0,0.0,Telegram; Gap,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Gap"", ""confidence"": 0.66, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Умерла Дорис Фишер, в 1969 году соосновавшая вместе со своим мужем Доном одёжного ритейлера Gap. Ей было 94 года — причина смерти неизвестна. В совете директоров Дорис оставалась до 2009 года, а после стала «почётным пожизненным директором» компании vc.ru/retail/2911028",0.98,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61210,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61210,,Telegram Post from vcnews,vcnews,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"В Минцифры заявили, что доступ к мобильному интернету в Москве восстановлен. Идёт ли речь о «белых списках» или о всех сервисах — не уточняется. Утром 5 мая москвичи пожаловались, что вместе с отключением интернета перестали работать «белые списки». Министерство пообещало согласовать с правоохранительными органами возможность оперативно их открыть vc.ru/services/2911071",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61211,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61211,,Telegram Post from vcnews,vcnews,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Центр промышленного дизайна «Лаб 20/50» показал дизайн-концепт футуристичных беспилотных роботов для уборки улиц. Каждая машина предназначена для конкретного участка — например, двора или магистрали, и может дополняться сменными насадками. В Москве и Санкт-Петербурге уже тестируют беспилотные машины для уборки — роботов «Пиксель» vc.ru/design/2911193",1.01,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61214,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61214,,Telegram Post from vcnews,vcnews,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Стартап Panthalassa привлёк $140 млн от Питера Тиля и других при оценке в $1 млрд — он разрабатывает плавучие дата-центры, которые работают за счёт энергии волн. Размещение устройств в океане позволяет использовать воду для охлаждения и увеличить срок службы чипов vc.ru/invest/2911260",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61215,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61215,,Telegram Post from vcnews,vcnews,,False,0.20938400000000001,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.7478,0.0,0.0,Telegram; ВТБ,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""ВТБ"", ""confidence"": 0.66, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"«Делимобиль» договорился с ВТБ о привлечении до 6,7 млрд рублей в формате возвратного лизинга. Сделка рассчитана на три года, она поможет «повысить гибкость в управлении долговой нагрузкой и увеличить ликвидность бизнеса», говорят в каршеринге. По итогам 2025 года чистый убыток «Делимобиля» составил 3,7 млрд рублей, выручка — 30,8 млрд рублей vc.ru/money/2911316",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61216,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61216,,Telegram Post from vcnews,vcnews,,False,0.26835200000000003,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.9584,0.0,0.0,OpenAI; Anthropic; Telegram,"[{""name"": ""OpenAI"", ""confidence"": 0.8999999999999999, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 2, ""detections"": 2, ""occurrences"": 2, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Anthropic"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Число загрузок Codex от OpenAI превысило Claude Code от Anthropic, подсчитал TickerTrends. На неделе с 27 апреля 2026 года у Codex 86 млн скачиваний, у Claude Code — 7,2 млн. OpenAI выпустила крупное обновление ИИ-редактора кода 16 апреля, а 1 мая добавила «питомцев», которые отображают активность ИИ-агента vc.ru/ai/2910896",0.99,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61217,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61217,,Telegram Post from vcnews,vcnews,,False,0.21924000000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.783,0.0,0.0,Telegram; Coinbase,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Coinbase"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Coinbase анонсировала увольнение 14% штата — это около 700 человек. Гендиректор Брайан Армстронг сослался на два фактора: нестабильность бизнеса от квартала к кварталу на фоне падения рынка и изменение рабочих процессов под влиянием ИИ. По его словам, «самый большой риск сейчас — бездействие» vc.ru/crypto/2910180",6.02,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61218,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61218,,Telegram Post from vcnews,vcnews,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,В Max добавили расшифровку «видеокружков» — функция доступна в последней версии приложения. Расшифровка голосовых сообщений в мессенджере появилась в апреле 2026 года vc.ru/services/2911500,5.86,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61179,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61179,,Telegram Post from vcnews,vcnews,,False,0.16564800000000002,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.5916,0.0,0.0,Telegram,"[{""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Утро понедельника. Следим за новостями: — Снижение спроса на продукцию или услуги стало главным ограничением для бизнеса в первом квартале 2026 года, следует из ежеквартального мониторинга РСПП; — Налоговая усилила контроль за ЗПИФами недвижимости — их подозревают в незаконной налоговой оптимизации; — ЦБ отправил крупным страховым компаниям письмо, где указал на «целесообразность» перестрахования рисков СПГ и судов vc.ru/money/2907959",5.92,True,low_confidence,veritasad_auto,
post::https://t.me/vcnews/61180,completed,post,telegram,telegram_archive,vcnews,,https://t.me/vcnews/61180,,Telegram Post from vcnews,vcnews,,False,0.26835200000000003,mention,Brand mention detected without enough advertising evidence.,0.0,0.0,0.9584,0.0,0.0,eBay; Amazon; Telegram,"[{""name"": ""eBay"", ""confidence"": 0.9799999999999999, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 2, ""detections"": 2, ""occurrences"": 2, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Amazon"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Telegram"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}]",,,,,,"Американская сеть магазинов видеоигр GameStop официально предложила купить eBay за $56 млрд — она готова заплатить по $125 за акцию. Сеть планирует превратить eBay в «серьёзного конкурента Amazon», объединив свои магазины с онлайн-платформой vc.ru/money/2908013",1.0,True,low_confidence,veritasad_auto,
video::D:\Projects\VeritasAd\data\uploads\20260505_180321_30b6a2f5.mp4,completed,video,file,local_directory,,,,D:\Projects\VeritasAd\data\uploads\20260505_180321_30b6a2f5.mp4,20260505_180321_30b6a2f5,,359.52,False,0.018386073270688454,no_ad,No advertising signals detected.,0.08357306032131115,0.0,0.0,0.0,0.0,,[],,,,,"Подном, кофе, был такой лепкий пол, что убежать не заплотив, было невозможно.  Здрасте, что вы сейчас заказали, можно меню.  Вы на входе вы в искусстве, ну да, что-то написано, пельменье, ну какое вам еще меню?  Ну может, у вас еще что-то есть?  А вы вы искусстве, да, читал, что-то написано пельменье и еще что-то.  Нет, ну а чего спрашиваешь, что вообще без ничего пельменье есть?  Может, салатики есть киньбы?  Сейчас посмотрю.  Странное какое-то место, да?  Ну да, попахивает.  Перфекционизмом.  ",,51.43,True,low_confidence,veritasad_auto,
video::D:\Projects\VeritasAd\data\uploads\20260505_180543_2ee83401.mp4,completed,video,file,local_directory,,,,D:\Projects\VeritasAd\data\uploads\20260505_180543_2ee83401.mp4,20260505_180543_2ee83401,,729.7957333333334,True,0.6796461281795502,hidden_ad,"Potential hidden advertising detected. CTA: True, Commercial links: True.",0.9240642189979553,0.6,0.9584,0.2,0.4,Red Bull; William Hill; МАКС; Самолет; ПИК; Начнем; Европейской; Это; Звучит; McLaren,"[{""name"": ""Red Bull"", ""confidence"": 1.0, ""timestamps"": [0.9676333333333333, 1.9352666666666667, 2.9029000000000003, 3.8705333333333334, 12.579233333333333, 14.5145, 20.3203], ""source"": ""known,text_content"", ""frame_count"": 10, ""detections"": 10, ""occurrences"": 10, ""total_exposure_seconds"": 6.77, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""William Hill"", ""confidence"": 0.8443042039871216, ""timestamps"": [7.741066666666667], ""source"": ""known"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.9676333333333333, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""МАКС"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Самолет"", ""confidence"": 0.82, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""ПИК"", ""confidence"": 0.66, ""timestamps"": [], ""source"": ""text_content"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Начнем"", ""confidence"": 0.6, ""timestamps"": [], ""source"": ""contextual_discovery"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": true}, {""name"": ""Европейской"", ""confidence"": 0.6, ""timestamps"": [], ""source"": ""contextual_discovery"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": true}, {""name"": ""Это"", ""confidence"": 0.6, ""timestamps"": [], ""source"": ""contextual_discovery"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": true}, {""name"": ""Звучит"", ""confidence"": 0.6, ""timestamps"": [], ""source"": ""contextual_discovery"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": true}, {""name"": ""McLaren"", ""confidence"": 0.4645845890045166, ""timestamps"": [11.611600000000001, 13.546866666666666, 15.482133333333334, 16.449766666666665, 17.4174, 18.385033333333332, 19.352666666666668, 21.287933333333335, 22.255566666666667, 23.223200000000002, 26.1261, 27.093733333333333], ""source"": ""known"", ""frame_count"": 12, ""detections"": 12, ""occurrences"": 12, ""total_exposure_seconds"": 11.61, ""is_unknown"": false, ""is_discovered"": false}]",сайт; ссылка; описани; ставка,,описании,,"всех приветствую вы на канале Фран-керэйс.  Пока вы смотрите как Макс, перестапин пересекает  финишную черту в обудабии, пьет шампанская и дает  интервью, закули сами уже началась другая.  Не видимая гонка.  Как только болит заезжать за критый парк, механики не идут  праздновать, они берут шуру поверхы.  В течение следующих 5 часов после финишек команды должны  полностью демонтировать поддок.  Каждая панэрь гаражных стен снимается километре кабелей  укладываются в ящике, а мотор холмы эти трехэт",,66.28,True,low_confidence,veritasad_auto,
video::D:\Projects\VeritasAd\data\uploads\20260505_180828_4f94863f.mp4,completed,video,file,local_directory,,,,D:\Projects\VeritasAd\data\uploads\20260505_180828_4f94863f.mp4,20260505_180828_4f94863f,,78.1781,True,0.6354780396156312,hidden_ad,"Potential hidden advertising detected. CTA: True, Commercial links: True.",0.7434455156326294,0.0,0.821142950630188,0.7,0.8,Substack; Surfshark; Just; And,"[{""name"": ""Substack"", ""confidence"": 0.7434455156326294, ""timestamps"": [7.007000000000001, 7.4741333333333335, 7.9412666666666665, 8.4084], ""source"": ""known"", ""frame_count"": 4, ""detections"": 4, ""occurrences"": 4, ""total_exposure_seconds"": 1.87, ""is_unknown"": false, ""is_discovered"": false}, {""name"": ""Surfshark"", ""confidence"": 0.6, ""timestamps"": [], ""source"": ""contextual_discovery"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": true}, {""name"": ""Just"", ""confidence"": 0.6, ""timestamps"": [], ""source"": ""contextual_discovery"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": true}, {""name"": ""And"", ""confidence"": 0.6, ""timestamps"": [], ""source"": ""contextual_discovery"", ""frame_count"": 1, ""detections"": 1, ""occurrences"": 1, ""total_exposure_seconds"": 0.0, ""is_unknown"": false, ""is_discovered"": true}]",,,click the link,,"Surfshark is easily one of the best providers in the VPN market.  It's already incredibly affordable, and guess what?  I found the biggest Surfshark coupon code to make it even cheaper.  Just scan the Surfshark promo code on screen or click the link below to access it,  and you'll be surfing the waves in no time.  And if you're wondering which plan to go for, let me help you out.  First, I strongly recommend going with 8-2-year plan, no matter which subscription you choose,  because it offers th",,25.53,True,low_confidence,veritasad_auto,
